gene	eigenvector
DHX8	0.003549657181727458
DHX9	0.06691732689856283
DIABLO	0.0009879334194245097
DIAPH1	0.0017504741348208148
DIAPH2	0.005975249278590548
DIAPH3	0.0002572218257054239
DICER1	0.0012622158424985177
DIDO1	0.0016834191602250615
DIEXF	0.003829587241702934
DIMT1	0.000524988696770448
DIMT1L	1.670031910933615e-05
DIO2	3.9496618184967716e-05
DIP2A	0.0004163855248085209
DIP2C	7.206168317127832e-06
DIPK1B	1.4659387943550195e-05
DIRAS1	0.0001153596412229194
DIRAS2	0.00011640014058173504
DIRAS3	0.0003910238596253748
DIS3	0.0007708972461174281
DIS3L	0.00021234724735673396
DIS3L2	0.00044768968691450843
DISC1	0.0052903857680305436
DISP1	5.488404834519186e-05
DISP2	3.1453168252266224e-05
DISP3	5.589531776041728e-05
DIXDC1	0.0012578627986210384
DKC1	0.002959082377502865
DKFZP313C0640	3.9061456041184444e-06
DKFZP313J1712	0.0010167293842792057
DKFZP313N0733	1.9330227655133188e-06
DKFZP313O211	0.0003804301995202107
DKFZP434A0427	8.635464635783225e-06
DKFZP434C1615	4.555373622548281e-06
DKFZP434D1428	3.6184376140727056e-05
DKFZP434F0116	3.686393982971643e-06
DKFZP434G0715	2.1873585064146905e-05
DKFZP434G1621	0.00013557711129961802
DKFZP434G2016	0.00023192745989149535
DKFZP434G247	1.5336911193405726e-06
DKFZP434H018	3.532337572122951e-05
DKFZP434I0812	6.782861579130311e-05
DKFZP434J1672	2.2774225678362424e-05
DKFZP434K0126	0.0005999624389019472
DKFZP434K0926	3.5784852532731574e-06
DKFZP434L0816	1.6878335418095053e-05
DKFZP434M052	0.000834514311115005
DKFZP434N1728	5.875125912721406e-06
DKFZP434N181	0.0007024393185524619
DKFZP434N1827	7.629380123737263e-06
DKFZP451F1115	0.0003877744544433956
DKFZP451L0319	2.5769516434337792e-05
DKFZP451O0517	0.002983184497986105
DKFZP547I014	5.231447368892263e-06
DKFZP547P1613	8.30479579996822e-05
DKFZP564A2282	0.00329751265367664
DKFZP564B112	2.195250248221637e-05
DKFZP564B147	3.140983299671572e-05
DKFZP564J0123	3.768314257214206e-05
DKFZP564M2422	0.0001276796161015822
DKFZP564P2062	3.20282776318896e-08
DKFZP564P2364	0.00014614429051229222
DKFZP566C233	1.0124844724856985e-06
DKFZP566D133	0.000648701742114093
DKFZP566E044	3.505719443575083e-05
DKFZP586A1021	0.00012033554717057425
DKFZP586H0919	0.0016561804434468636
DKFZP586I1223	5.94865572857309e-07
DKFZP586J0119	3.2271553049662328e-06
DKFZP586L2318	0.00011649092704581599
DKFZP586M1622	0.0009714483705131814
DKFZP586M1819	1.2281498289332721e-05
DKFZP586M2023	3.20282776318896e-08
DKFZP666E157	0.00013557711129961802
DKFZP666F1010	7.483336716968182e-05
DKFZP666G145	0.0001385962311709824
DKFZP666H126	0.0005625594128723986
DKFZP666M044	0.00013557711129961802
DKFZP666O0110	0.0042194721745849395
DKFZP667A016	0.00030475766234602266
DKFZP667O202	6.978925430725964e-06
DKFZP686A01208	0.00010680568661149003
DKFZP686A03134	3.4683745725849005e-05
DKFZP686A11192	7.017482592524398e-05
DKFZP686A1195	0.0006723947316435711
DKFZP686A1782	0.0005630854762922303
DKFZP686A24188	0.0003831754517874099
DKFZP686B23205	0.0005237978980502369
DKFZP686C21148	0.0002477479740370366
DKFZP686D0638	0.0006298580686394452
DKFZP686D0714	0.0001505181535596879
DKFZP686D0880	3.20282776318896e-08
DKFZP686D09174	0.0024678075447085958
DKFZP686D10173	0.0019393249528681477
DKFZP686E07254	0.00016918833305857285
DKFZP686E10210	7.528443852479371e-05
DKFZP686E1183	6.220108911886184e-07
DKFZP686E191	7.731570576445835e-05
DKFZP686E23209	1.5900498511918529e-06
DKFZP686F17268	0.00011590148397209302
DKFZP686F1789	8.63851185610401e-05
DKFZP686G10254	3.941757947347768e-07
DKFZP686G11190	5.045408536672868e-07
DKFZP686G14213	0.0010574762553169949
DKFZP686G1646	1.3202554288954994e-05
DKFZP686G1650	9.915211019343293e-06
DKFZP686G18222	0.00047183912849010803
DKFZP686H05229	0.00022748002474499952
DKFZP686I05169	4.4834777845643e-06
DKFZP686I0746	7.731570576445835e-05
DKFZP686I15212	1.5900498511918529e-06
DKFZP686I24235	3.475679868481161e-05
DKFZP686J04131	0.0010854311452816099
DKFZP686J08252	0.0003309770239786363
DKFZP686J1372	4.3144405991720676e-05
DKFZP686J1568	6.067007286523477e-05
DKFZP686J1569	4.034519666892003e-05
DKFZP686K03196	1.5900498511918529e-06
DKFZP686K04147	0.0004760896032271197
DKFZP686K08123	7.902368608103498e-06
DKFZP686L02273	0.00012033554717057425
DKFZP686L0787	0.00013557711129961802
DKFZP686L0869	6.080902646095501e-05
DKFZP686L17145	6.080902646095501e-05
DKFZP686L18142	2.4463783747839725e-05
DKFZP686L1857	0.0002769257130331865
DKFZP686L20222	0.0024035776138192277
DKFZP686M05248	2.1940646466266e-06
DKFZP686M09245	2.5947870976844552e-05
DKFZP686M216	0.00012609629910917164
DKFZP686N0561	0.00014028109563512424
DKFZP686N1815	7.49448528677414e-05
DKFZP686N18198	1.900692781832555e-05
DKFZP686N1969	0.000273536245310371
DKFZP686N224	5.501284148964099e-06
DKFZP686N2325	0.0031529335835024886
DKFZP686O0451	0.0005228861666732641
DKFZP686O088	1.6079827102614984e-05
DKFZP686O1117	0.00042853681712167916
DKFZP686O12165	0.0005829128949562327
DKFZP686O1553	2.4769976524722536e-06
DKFZP686O2142	0.0004544492910101262
DKFZP686P15220	3.722438361506103e-05
DKFZP686P1551	4.9624543990790285e-05
DKFZP686P16143	4.4834777845643e-06
DKFZP686P168	4.4834777845643e-06
DKFZP686P17171	7.097243375454512e-05
DKFZP686P1738	8.820320463967276e-05
DKFZP727A051	0.0005774580330557314
DKFZP761C0417	0.0009339705381156769
DKFZP761G0818	6.176458809599608e-06
DKFZP761H087	7.580453141111828e-05
DKFZP761H172	9.81921252176857e-05
DKFZP761I2124	1.7996445037432137e-05
DKFZP761N1814	0.00010858423237011974
DKFZP762B153	0.0011010070698351487
DKFZP762E1511	0.0008409609022130166
DKFZP762F2011	3.8845824274724436e-05
DKFZP762F247	3.7965556769640246e-05
DKFZP762H177	0.001449224468807937
DKFZP762K123	2.4419659404289087e-05
DKFZP762M013	0.002209841222458407
DKFZP762N1113	1.6964932327598817e-05
DKFZP779G118	0.0002921530273081743
DKFZP779O2152	6.349297619854776e-05
DKFZP779P0659	0.00014896368544073225
DKFZP781A0295	7.902368608103498e-06
DKFZP781A0677	0.00015362122295703613
DKFZP781F1414	3.4683745725849005e-05
DKFZP781H1425	1.7253419763267339e-06
DKFZP781H1715	0.0011819828257977989
DKFZP781I1140	6.595032358136091e-07
DKFZP781J1951	0.00014028109563512424
DKFZP781K2028	0.00016804153046728095
DKFZP781L0540	0.00034931143698092745
DKFZP781N011	0.0012974704119540286
DKFZP781N0293	0.00016023149225345625
DKFZP781O1323	0.0023603667659619115
DKK1	0.0012308526163300924
DKK2	0.00038517180373260935
DKK3	0.0006031940840095266
DKK4	0.00039577772469866554
DKKL1	0.00030757585557726977
DLAT	0.00029443810812045297
DLC1	0.0008570875185447882
DLD	0.0013803037129582036
DLEU1	0.000786283137976305
DLG1	0.0028910353295035127
DLG2	0.0014223569355066947
DLG3	0.0015869887317527458
DLG4	0.0037009328215914655
DLG5	0.0007479918417332915
DLGAP1	0.001262832276371759
DLGAP2	0.0009689979884584443
DLGAP3	0.0011212520667041642
DLGAP4	0.0016026703217161182
DLGAP5	0.0006216158825649953
DLK1	0.00040504204438412787
DLK2	4.385387879056825e-05
DLL1	0.0014306029255411925
DLL3	0.0001884235392644273
DLL4	0.0015261966852206615
DLST	0.0002150391816871864
DLX1	0.0004500961830640529
DLX2	0.0007913077175616025
DLX3	0.0002480060405181658
DLX4	0.0015265509201001003
DLX5	0.00043328750251311903
DLX6	0.00017818553955255718
DMA	0.0007612566641728171
DMAC1	0.0003751638833411344
DMAC2L	5.132979029297216e-05
DMAP1	0.0012093741706422554
DMBT1	0.0005081943153918276
DMBX1	2.6168825472839034e-05
DMC1	0.0014571618034121031
DMD	0.0013923177228732633
DMKN	0.00011465042993628832
DMP1	9.566170164310588e-05
DMPK	0.0007441022683489352
DMRT1	0.0001375113479151687
DMRT2	0.001324303602871116
DMRT3	0.001769871507639489
DMRTA1	0.00019580157298844906
DMRTA2	3.222152693969815e-05
DMRTB1	0.0008811459144859421
DMRTC2	1.142166783559305e-05
DMTF1	0.000892679984276926
DMTN	0.0008276870414917569
DMWD	0.00010239486256341373
DMXL1	8.207902012415975e-06
DMXL2	9.222175033371976e-06
DNA2	0.0023828311052028245
DNAAF2	5.80834402331565e-06
DNAAF4	0.00015973273091536585
DNAAF5	4.768480926650729e-05
DNAAF6	0.0001504344530522914
DNAH1	0.00013457392016414348
DNAH11	2.6996291410824904e-05
DNAH17	1.8229851053281512e-05
DNAH3	0.0003126365728481769
DNAH5	0.0004095229707360266
DNAH7	0.0003126365728481769
DNAH8	0.0004095229707360266
DNAI1	6.999833781168833e-05
DNAI2	0.00031520847969721184
DNAJA1	0.0034096643164873027
DNAJA2	0.0015519553111438187
DNAJA3	0.002462086064449153
DNAJA4	0.0009585091130548926
DNAJB1	0.001686941208482679
DNAJB11	0.0010992690038511988
DNAJB12	0.0004789152580059272
DNAJB13	0.00020932346436649868
DNAJB14	0.00042268950584236725
DNAJB2	0.0014953054719749883
DNAJB3	3.712627445127451e-05
DNAJB4	0.00041382988657102243
DNAJB5	0.0004920199418242395
DNAJB6	0.0013214221020047426
DNAJB8	8.479678062547125e-05
DNAJB9	0.0004215936194335745
DNAJC1	0.0004931536700650417
DNAJC10	0.0001254004515258631
DNAJC11	9.528652926195438e-05
DNAJC13	0.00018105375214027197
DNAJC14	0.00012399945710790398
DNAJC15	6.004850534458811e-05
DNAJC17	0.00012661012524794267
DNAJC19	4.193793586227078e-05
DNAJC2	0.00041022124027360966
DNAJC21	5.124825083691533e-05
DNAJC22	6.38354880388257e-05
DNAJC24	6.325765382612889e-05
DNAJC27	0.00024547362881279796
DNAJC28	6.773249877285831e-05
DNAJC3	0.008383576784538799
DNAJC30	0.00010815488592461943
DNAJC4	1.4191590204756582e-05
DNAJC5	0.0006912495912528578
DNAJC5B	1.0689132146627886e-05
DNAJC6	0.004868612660870816
DNAJC7	0.0007331752662610929
DNAJC8	0.06241765750878536
DNAJC9	0.00037413380420808827
DNAL1	1.492614084583095e-07
DNAL4	0.0010740655797611338
DNALI1	0.00012812396490903075
DNASE1	0.00015879841672904201
DNASE1L2	0.00016632599206884216
DNASE1L3	4.112496317759737e-05
DNASE2	0.0001444055041089905
DNCI1	0.0008833314086172961
DND1	1.9691388819750263e-05
DNER	0.00016371788265831354
DNHD1	7.758213117499579e-06
DNLZ	2.933888106810077e-05
DNM1	0.0028526938795879545
DNM1L	0.0005172077593511973
DNM2	0.008949717987454907
DNM3	0.0006886555820002577
DNMBP	0.0005418188589815559
DNMT1	0.0045272457656251675
DNMT3A	0.003067849283867658
DNMT3B	0.0021968403510025827
DNMT3L	0.0018875961698015691
DNPEP	0.00014234650182666018
DNPH1	7.098405539136372e-05
DNTT	0.0008643632440516608
DNTTIP1	0.0004606247260899244
DNTTIP2	0.0010319576367021298
DOC-1R	5.344204668237099e-06
DOC2A	3.519758569055516e-05
DOC2B	3.8865414754295e-05
DOCK1	0.004400915220758946
DOCK10	0.0001538329055909428
DOCK11	0.00018160944065275843
DOCK2	0.0017482326110435447
DOCK3	0.000907364342134594
DOCK4	0.0004598021580220056
DOCK5	0.00027913046458222034
DOCK6	0.00017208977883954947
DOCK7	0.0009230146734234294
DOCK8	0.0007448297122189531
DOCK9	0.0005119044336080303
DOHH	6.940122663454806e-06
DOK1	0.002492715296482181
DOK2	0.0021548595778113667
DOK3	0.0013502008694820948
DOK4	0.000918150258077826
DOK5	0.0004930103096390707
DOK6	0.0006944456049743243
DOK7	0.00012211007493440502
DOLK	9.663758280438458e-05
DOM3Z	0.00019062326951707403
DONSON	6.422358304036444e-05
DOP1B	0.000138569588461767
DOT1L	0.0006177207334111059
DPAGT1	0.0003410108253000283
DPCD	0.00011565468098806496
DPEP1	0.0007926760811174602
DPEP2NB	0.00011634794523972416
DPF1	0.0007674863213525854
DPF2	0.0006800163465385913
DPF3	0.0011344494079522614
DPH1	0.0005016636884319482
DPH2	0.0005253067432725158
DPH3	0.00023194480260522736
DPH5	5.640842325972223e-05
DPH6	5.640842325972223e-05
DPH7	5.640842325972223e-05
DPM1	0.0004846848679121745
DPM2	9.342865883575115e-06
DPM3	1.659014864939553e-05
DPP3	0.000551225093194521
DPP4	0.00041717959536371416
DPP6	1.3228055608961445e-05
DPP7	5.9700873650205186e-05
DPP8	1.9739713490837614e-05
DPPA2	0.0008513399216830126
DPPA3	0.000568281034799452
DPPA4	0.001217191222878915
DPT	0.00010301916554973496
DPY30	0.002204199649095314
DPYD	7.538520816527069e-06
DPYS	3.864878826202395e-05
DPYSL2	0.0007014439759310996
DPYSL3	0.0007352934461582768
DPYSL4	0.0004889790282817422
DPYSL5	0.00047252170687745354
DR1	0.0007823147650994287
DRAM1	3.126379752149097e-05
DRAM2	0.00027617648679198383
DRAP1	0.001390236989015549
DRAXIN	2.6529523448724252e-05
DRC3	1.4811023685322766e-05
DRC7	2.151792886877231e-05
DRD1	0.0010236261038087658
DRD2	0.0020341416356793843
DRD3	0.001317495388149941
DRD4	0.001246329092233384
DRD5	0.0009874709430839302
DRG1	0.0006885779237854583
DRG2	0.00046721958045706214
DRICH1	9.040451690580718e-05
DROSHA	0.0017002235191019178
DRP2	1.3111639908003781e-05
DSC1	7.799859887699572e-05
DSC2	7.799859887699572e-05
DSC3	0.00021805888892064044
DSCAM	0.0004547977120605969
DSCAML1	7.325195673069579e-06
DSCC1	0.000296093958279753
DSCR8	8.113524715335436e-05
DSE	9.697584666620711e-05
DSEL	2.4399354115733825e-05
DSG1	0.00037892324029582575
DSG2	0.00031619764797189516
DSG3	0.00016172525331841875
DSG4	7.496208138809368e-05
DSN1	0.006752057076318501
DSP	0.0005550068404200046
DSPP	0.00018137191643422752
DST	0.0011090618039106645
DSTN	0.00021679023545312004
DSTYK	9.338869320869862e-05
DTD1	6.874888966961618e-05
DTGCU2	0.00020831996270958517
DTHD1	0.0006149764707432233
DTL	0.003954852083566681
DTNA	0.0001963141780533002
DTNB	0.0013088388682218311
DTNBP1	0.0011505208408962451
DTX1	0.0022922909351538747
DTX2	0.0018509873050184251
DTX3	0.0011724715793344884
DTX3L	0.004676057707472125
DTX4	0.0013960170532218848
DTYMK	6.333843023488138e-05
DUB1	0.00014698923565174417
DUOX1	3.6360478152145923e-06
DUOX2	1.6018708242007106e-05
DUOXA1	3.222152693969815e-05
DUOXA2	1.0700896840222566e-07
DUPD1	0.0012168616835429177
DUS1L	0.00013280658940026505
DUS2	0.00015707039762122776
DUS2L	8.127589927613638e-06
DUS3L	5.694998734884773e-05
DUSP1	0.0022701183089587243
DUSP10	0.0010041925916929179
DUSP11	2.2757787835117923e-05
DUSP12	0.0007586950640056993
DUSP13	0.0005596970268562824
DUSP14	0.00046404521295779713
DUSP15	0.0007378877153712458
DUSP16	0.0006485189719964914
DUSP18	0.0004464639002259405
DUSP19	0.0006638421154010246
DUSP2	0.0006678733778733558
DUSP21	0.0007398925865293978
DUSP22	0.000891468330631344
DUSP23	0.000747148909011538
DUSP26	0.0003092573564541633
DUSP28	1.5977979874351824e-05
DUSP3	0.0012692771255834638
DUSP4	0.000947370946946273
DUSP5	0.0006637383293584375
DUSP6	0.001066279046565282
DUSP7	0.0008436809220550128
DUSP8	0.0007045420750226773
DUSP9	0.0009802828543372518
DUT	0.0006065649275649443
DUX1	7.390668127932907e-05
DUX4	0.00017119990937693364
DUX4L9	0.0001420304811290482
DVL1	0.009023377208445055
DVL1P1	0.0011729830995995953
DVL2	0.015382642583673483
DVL3	0.012607617207773703
DXO	0.00021174476282794397
DYDC1	0.0008516862942836919
DYDC2	5.201237693295333e-05
DYM	4.833296650460118e-06
DYNC1H1	0.016767727944388768
DYNC1I1	0.01395280083364959
DYNC1I2	0.015855855888940076
DYNC1LI1	0.013203604107052071
DYNC1LI2	0.013037228685561106
DYNC2H1	0.0010410518452424638
DYNC2LI1	0.00036845146984903083
DYNLL1	0.019126896828361287
DYNLL2	0.013746903096022474
DYNLRB1	0.0008236942761202772
DYNLRB2	0.00020021342056110512
DYNLT1	0.0019149660301590338
DYNLT3	0.0008371855132886621
DYR	0.00020629473007505728
DYRK1A	0.0030864812189296278
DYRK1B	0.0005548913175950928
DYRK2	0.002081546011275538
DYRK3	0.0001431190011097054
DYRK4	0.0002783880344204001
DYSF	0.0009513632111395424
DYX1C1	5.1247972518013154e-05
DZANK1	1.2281498289332721e-05
DZIP1	0.0009612201583321519
DZIP1L	0.0004268674961161368
DZIP3	0.0020444146503825235
E2F1	0.011800677145503938
E2F2	0.002719436236782877
E2F3	0.003562468270991512
E2F4	0.0060084747633299745
E2F5	0.00203763742682079
E2F6	0.0030597680060510074
E2F7	0.00042944755936532447
E2F8	0.00037002764418344274
E2K	1.5479623335130499e-06
E2PSM9	1.727938481499007e-06
E3W975	1.5230866690719246e-05
E4F1	0.0007240527785519546
E5KN15	1.1956352417397746e-07
E5KN55	0.0003231281797561608
E5KQS5	7.829771306508862e-06
E5KR06	0.000572442178935466
E5KSY5	0.00011311162207895216
E5RJ89	0.0001724423949024599
E7EMC3	4.037220798488803e-05
E7EME8	0.0003238864885349943
E7EMG6	0.00016500088036973596
E7EMX6	9.100305808829295e-05
E7EMX7	4.037220798488803e-05
E7EPF0	1.087273502377982e-05
E7ERL9	9.25628603888285e-05
E7ETK2	0.0001874568986915441
E7ETM7	0.00015897527815970065
E7ETX1	4.794425487320467e-06
E9KL30	0.0005964529035906171
E9KL35	0.0007635078503799722
E9KL44	0.00013132183950078274
E9PAT2	4.1121841928171563e-05
E9PBI4	5.979431985973829e-06
E9PBK3	0.0003826524931257029
E9PC28	1.7461404485012495e-05
E9PC93	2.6288618356842425e-05
E9PCE5	3.921769133848865e-05
E9PEY5	0.00010532366346606462
E9PGM5	3.729575886367485e-05
E9PMF2	0.00012513502716180106
EAB1	7.95566054352849e-05
EAF1	0.011739148912356886
EAF2	0.01243002261898852
EAPP	9.535795808309841e-05
EBAG9	0.0004752315835711776
EBF1	0.004054964270751104
EBF2	0.0004286152096042202
EBF3	0.0008280952759366764
EBF4	0.0002592082452538511
EBI3	0.0013442919884603336
EBNA1BP2	0.0020986312892480423
EBP	0.0006330572399942117
EBPL	5.88812182124937e-06
ECD	0.002632056500219885
ECE1	0.0005277087535594779
ECE2	6.610803166034176e-05
ECEL1	6.368829753901043e-05
ECH1	0.0008812964979889453
ECHDC1	1.4035411574865432e-05
ECHDC2	0.0003244181560219004
ECHS1	0.0002104151529898502
ECI1	2.1180972814210122e-05
ECI2	0.0001697993178508189
ECM1	0.0013478587353627411
ECM2	4.377787939605522e-05
ECPAS	0.0011764021023720893
ECRG4	3.715923212105007e-05
ECSCR	0.00020725625076487816
ECSIT	0.001164438997448853
ECT2	0.0012864986899372363
EDA	9.015663248640445e-05
EDA2R	0.00026075372938421797
EDAR	0.0004800102659685997
EDARADD	0.0011367635364533393
EDC3	0.0027525606674513735
EDC4	0.0022330003406743097
EDDM3A	5.413259877509467e-07
EDDM3B	9.378038670613483e-05
EDEM1	0.0001273481154701111
EDEM2	0.00011150248301551587
EDF1	0.0012958611105419312
EDG2	6.667360250124051e-05
EDIL3	0.0001386024939903614
EDN1	0.0047314284323533295
EDN2	0.00037463020189541926
EDN3	0.000368359530558472
EDNRA	0.0015104473681142106
EDNRB	0.001043937635352578
EDRF1	0.0003532938822705233
EEA1	0.00044733836596368886
EECP	2.1873585064146905e-05
EED	0.015376651831062293
EEF1A1	0.01627319316471209
EEF1A1P5	3.368048135790845e-05
EEF1A2	0.002113055499510935
EEF1AKMT1	9.962277238459408e-05
EEF1AKMT2	8.855460270472911e-05
EEF1AKMT3	2.4831075220344164e-05
EEF1AKMT4-ECE2	3.6748107239632066e-05
EEF1AKNMT	0.00044030039280430484
EEF1B2	0.002186290064606325
EEF1D	0.002612688523621305
EEF1DP3	3.368048135790845e-05
EEF1E1	0.00031067894666707274
EEF1G	0.006189707413080505
EEF2	0.010366154216203651
EEF2K	0.001136616917679725
EEF2KMT	0.00024122421336396908
EEFSEC	0.008120968413788494
EEPD1	6.839612195941768e-06
EFCAB11	6.959085510916519e-06
EFCAB12	2.0591538896049458e-05
EFCAB2	2.4964145828032226e-05
EFCAB3	0.00010827740181369792
EFCAB4B	3.1317973445171264e-05
EFCAB6	0.00022183582169400167
EFCAB7	6.229671661251273e-05
EFCC1	3.368048135790845e-05
EFEMP1	0.0012031481586655922
EFEMP2	0.00229487480032625
EFHA1	9.439768855010061e-06
EFHB	1.9513638768130456e-06
EFHC1	0.001131620263068098
EFHC2	0.002930595304322191
EFHD1	5.450642167618955e-05
EFHD2	0.00015922687804288457
EFL1	9.138328180812241e-07
EFNA1	0.003823786855206869
EFNA2	0.001394933387084086
EFNA3	0.0015260929997003784
EFNA4	0.0013734214201127964
EFNA5	0.002353205873094372
EFNB1	0.002853392063369472
EFNB2	0.002245951070034962
EFNB3	0.0020450092827714993
EFR3B	2.1977570795740332e-07
EFS	0.0015239104147884124
EFTUD2	0.06420903137473424
EGF	0.010457295733842558
EGFL6	8.619574992174432e-05
EGFL7	0.0002724220752540865
EGFL8	2.1617769590162976e-05
EGFR	0.02544861360561868
EGLN1	0.005452765875440225
EGLN2	0.0007461960725540364
EGLN3	0.006657632144963288
EGR1	0.012959522670141277
EGR2	0.009409934393292383
EGR3	0.000990655751644588
EGR4	0.00030157938746543794
EHBP1	1.1443182362293196e-05
EHBP1L1	1.1613557183629998e-05
EHD1	0.0009989683883378005
EHD2	0.0005163282360636075
EHD3	6.730810202597861e-05
EHD4	8.955784219456521e-05
EHF	0.001190697278882517
EHHADH	0.0019485932311382366
EHMT1	0.003919106437300009
EHMT2	0.006101508064182899
EI24	0.0003245890667951577
EID1	0.001067939658063723
EID2	0.000971924433740187
EID2B	0.00027497780909647464
EID3	0.0006738689000985319
EIF1	0.0009249137145111461
EIF1AD	0.000845136985701171
EIF1AX	0.009564216584873834
EIF1AY	0.000499200208137879
EIF1B	0.0008807743723768753
EIF2A	0.0003630527442666513
EIF2AK1	0.0009187201536273378
EIF2AK2	0.003988796691969116
EIF2AK3	0.001181763822831666
EIF2AK4	0.009274757132106206
EIF2B1	0.0007555429496868093
EIF2B2	0.0005929412534350323
EIF2B3	0.00025247834544434516
EIF2B4	0.00018352871487289205
EIF2B5	0.0009089581223374921
EIF2C1	0.00011687723871456156
EIF2C2	0.00041338859510360083
EIF2D	1.0540426625811927e-05
EIF2S1	0.010800937877586528
EIF2S2	0.01004601911763652
EIF2S3	0.00933894853490539
EIF2S3B	0.0005333559705394495
EIF3A	0.005961686100762408
EIF3B	0.006214220798330205
EIF3C	0.0050113435627461836
EIF3CL	0.00107659314005294
EIF3D	0.006297629987869786
EIF3E	0.00624239415051581
EIF3F	0.008321803474123417
EIF3G	0.00530227964032326
EIF3H	0.005594214512905441
EIF3I	0.0056006482415308
EIF3J	0.0050020752024459054
EIF3K	0.004864721907611887
EIF3L	0.005121779924273247
EIF3M	0.005134067760207471
EIF3S6	3.426959190684406e-05
EIF3S8	0.00011072517768374673
EIF3S9	9.502317804112378e-05
EIF4A1	0.00713548793541695
EIF4A2	0.006526343515964839
EIF4A3	0.07987410128253317
EIF4B	0.006141282763489109
EIF4E	0.012884169248551628
EIF4E1B	0.00018340842040864928
EIF4E2	0.00189654646986051
EIF4E3	0.0007793583197053378
EIF4EBP1	0.0018131561389976326
EIF4EBP2	0.0007969657267570294
EIF4EBP3	8.042379392025872e-05
EIF4ENIF1	0.0015341656695092472
EIF4G1	0.017690611594607004
EIF4G2	0.005148410584910527
EIF4G3	0.00144052530323839
EIF4H	0.005582559602553601
EIF5	0.005780270883503623
EIF5A	0.0010436075064687673
EIF5A2	0.00023158709505281572
EIF5AL1	3.0072204851632537e-05
EIF5B	0.008212361364335634
EIF6	0.003146310249305032
EIPR1	0.00040581572274113665
EL52	0.0002820496157062151
ELA2B	4.0370573731323316e-05
ELAC2	0.0004514925829583044
ELANE	0.000819982415396774
ELAPOR1	4.9737465624324455e-06
ELAVL1	0.06438508385868019
ELAVL2	0.0622861602892618
ELAVL3	0.0005362782464997974
ELAVL4	0.00038179436914179924
ELF1	0.0022768406848454603
ELF2	0.0003316798945685926
ELF3	0.00260875497984276
ELF4	0.0006322256629793405
ELF5	0.0009648530035391173
ELK1	0.004265323956987567
ELK3	0.001038349063766878
ELK4	0.0011432083060912218
ELL	0.019509694504291412
ELL2	0.012381547497742748
ELL3	0.01261304176033389
ELMO1	0.004448207482442149
ELMO2	0.003841136424919774
ELMO3	3.725148756394087e-05
ELMOD1	8.740889522987125e-07
ELMOD2	4.29167140788898e-06
ELMOD3	7.244466467953163e-06
ELMSAN1	0.0001328312484987445
ELN	0.0006059655600448409
ELOA	0.010612020574946385
ELOA2	0.010413141046351727
ELOA3	0.009545346967271372
ELOA3B	0.00010239117712426139
ELOA3C	0.00010239117712426139
ELOA3D	0.00010239117712426139
ELOB	0.016312863702356663
ELOC	0.016746640315162705
ELOF1	0.00030898618445128543
ELOVL1	7.496933681499036e-07
ELOVL2	1.0317579709436712e-05
ELOVL3	2.5621156627368236e-06
ELOVL4	0.00039631520251057786
ELOVL5	5.2662250241433564e-05
ELOVL6	6.757880465775503e-05
ELOVL7	3.409089161894403e-05
ELP1	0.0011108655082429169
ELP2	0.0008645190482128809
ELP3	0.0003169857896972658
ELP4	0.00022455826067934514
ELP5	0.0001827800217044602
ELP6	0.00013322588438596943
ELSPBP1	0.00010061272001238864
EMB	0.00025500665507526335
EMC1	6.970597677628349e-07
EMC2	0.00012805741251699625
EMC3	2.567407094593799e-06
EMC4	0.00013845590971421848
EMC6	0.0001252526827251039
EMC7	0.00017358091332758853
EMC8	6.970597677628349e-07
EMC9	5.456461080228584e-06
EMCN	1.3475085225280928e-05
EMD	0.0019774702810020453
EME1	0.002137504045288111
EME2	7.633817917110834e-05
EMG1	0.003934918815411301
EMID1	0.0003783069822017308
EMID2	0.00013911247853927962
EMILIN1	0.0005327919034811843
EMILIN2	6.757265093384333e-06
EMILIN3	0.0004592626233393899
EML1	4.891916250074933e-05
EML2	0.0002586668045640541
EML3	0.0002112745006088228
EML4	0.006664052700724463
EMP1	0.0003357085310496007
EMP2	0.0002647616105079983
EMP3	0.00019325669866226137
EMS1	3.794169180666559e-05
EMSY	0.0007667444958792917
EMX1	0.0007159667380148772
EMX2	0.0002907904643295972
EN1	0.0005248540891935205
EN2	0.00010699363022793384
ENAH	0.0013276387716682444
ENAM	2.1064315120674895e-05
ENC1	0.0006426169207743278
ENDOD1	1.3020801857136356e-06
ENDOG	0.00033508574969100914
ENDOV	6.0974345161298356e-05
ENG	0.0013653014125041486
ENGASE	0.0010449508111713428
ENKD1	0.004121441813261413
ENKUR	6.659218017844502e-83
ENO1	0.003874374304458603
ENO2	0.0018395555138916496
ENO3	0.001611881161276192
ENO4	0.001207490355030872
ENOPH1	0.00015915723115568573
ENOX1	0.00029144895444958033
ENOX2	0.0007431198797547121
ENPEP	1.4283057347997552e-05
ENPP1	3.351087412839074e-05
ENPP2	0.0003201284334996159
ENPP4	3.656609134470315e-06
ENPP6	7.631200114606706e-06
ENPP7	0.00014817298967046284
ENSA	8.95386242083308e-05
ENTHD1	9.935853929714434e-06
ENTPD1	0.0005273443972478977
ENTPD2	2.3292399039900088e-05
ENTPD3	0.0006143538246227972
ENTPD4	0.0001380699738314696
ENTPD5	7.611535330484972e-05
