gene	clusteringcoeff
CDPF1	0.125
CDR1	0.1
CDR2	0.05263157894736842
CDR2L	0.0814207650273224
CDRT4	0.0
CDS1	0.0457516339869281
CDS2	0.03409090909090909
CDSN	0.1409090909090909
CDT1	0.2764465225014611
CDV3	0.5
CDX1	0.16363636363636364
CDX2	0.10582010582010581
CDX4	0.08888888888888889
CDY1	0.0
CDY1B	0.0
CDY2A	0.0
CDY2B	0.0
CDYL	0.16666666666666666
CDYL2	0.07142857142857142
CEACAM1	0.24301075268817204
CEACAM16	0.0
CEACAM3	0.08333333333333333
CEACAM4	0.0
CEACAM5	0.15151515151515152
CEACAM6	0.07400555041628122
CEACAM7	0.0
CEACAM8	0.6666666666666666
CEBPA	0.0964034505640345
CEBPB	0.05751660332450382
CEBPD	0.1888111888111888
CEBPE	0.12727272727272726
CEBPG	0.2429078014184397
CEBPZ	0.10887096774193548
CECR2	0.3333333333333333
CECR5	0.0
CEFIP	0.0
CEL	0.42857142857142855
CELA1	0.10989010989010989
CELA2A	0.3333333333333333
CELA2B	0.13333333333333333
CELA3A	0.0
CELA3B	0.0
CELF1	0.17857142857142858
CELF2	0.0
CELF3	0.06060606060606061
CELF4	0.5833333333333334
CELF5	0.32105263157894737
CELF6	0.0
CELSR1	0.8747368421052631
CELSR2	0.8149951314508277
CELSR3	0.6158730158730159
CEMIP	0.0
CEMP1	0.0
CEND1	0.0
CENPA	0.27824386003042817
CENPB	0.075
CENPBD1	0.0
CENPC	0.7692307692307693
CENPC1	0.3333333333333333
CENPE	0.46780783319244856
CENPF	0.7539282990083905
CENPH	0.6496062992125984
CENPI	0.8104331625523987
CENPJ	0.6525404420141262
CENPK	0.7176308539944903
CENPL	0.7954233409610983
CENPM	0.8231668773704172
CENPN	0.7423443953852727
CENPO	0.7313725490196078
CENPP	0.5579181212313551
CENPQ	0.6753548387096774
CENPS	0.5042865631100926
CENPS-CORT	0.3333333333333333
CENPT	0.743626264064948
CENPU	0.6389292635658915
CENPV	0.0
CENPW	1.0
CENPX	0.43496503496503497
CEP110	0.0
CEP120	0.09523809523809523
CEP126	0.04257425742574258
CEP128	0.0
CEP131	0.8276111835433869
CEP135	0.8241344343039259
CEP152	0.8244241634072142
CEP162	0.9157575757575758
CEP164	0.6581752889686904
CEP170	0.28888888888888886
CEP170B	0.0
CEP170P1	0.08658008658008658
CEP19	0.01019607843137255
CEP192	0.88060860114889
CEP20	0.0
CEP250	0.8506746626686656
CEP290	0.6403537866224434
CEP295	0.0
CEP350	0.0
CEP41	0.8963337547408344
CEP43	0.0
CEP44	0.05185185185185185
CEP55	0.06848425835767608
CEP57	0.4621069182389937
CEP57L1	0.12016806722689076
CEP63	0.3697703289882061
CEP68	0.08888888888888889
CEP70	0.09887657740843336
CEP72	0.6067914947635671
CEP76	0.24296388542963884
CEP78	0.8966498103666245
CEP83	0.8467139656460044
CEP85	0.03571428571428571
CEP85L	0.0
CEP89	0.9348587920016491
CEP95	0.058823529411764705
CEP97	0.9112547751983544
CEPT1	0.0
CER1	0.3026315789473684
CERCAM	0.1349206349206349
CERK	0.15789473684210525
CERS1	0.0
CERS2	0.06060606060606061
CERS3	0.12857142857142856
CERS4	0.042986425339366516
CERS5	1.0
CERS6	0.16911764705882354
CERT	0.1282051282051282
CERT1	0.025
CES1	0.06666666666666667
CETN1	0.4080808080808081
CETN2	0.37165371329879104
CETN3	0.06666666666666667
CETP	0.1794871794871795
CF	0.8901098901098901
CFAP100	0.16666666666666666
CFAP161	0.0
CFAP20	0.06666666666666667
CFAP206	0.059907834101382486
CFAP298	0.0
CFAP36	0.0
CFAP410	0.0
CFAP43	0.0
CFAP44	0.0
CFAP45	0.0
CFAP52	0.0
CFAP53	0.1111111111111111
CFAP58	0.0
CFAP65	0.0
CFAP77	0.0
CFAP91	0.0
CFAP97D1	0.0
CFB	0.23636363636363636
CFC1	0.8545454545454545
CFD	0.1
CFDP1	0.13333333333333333
CFH	0.12280701754385964
CFHR1	0.17777777777777778
CFHR2	1.0
CFHR3	0.0
CFHR4	0.3
CFHR5	0.029239766081871343
CFI	0.5
CFL1	0.07077625570776255
CFL2	0.2015810276679842
CFLAR	0.21992976294995611
CFP	0.07493061979648474
CFTR	0.1554254923820141
CGA	0.1380392156862745
CGAS	0.3333333333333333
CGB	1.0
CGB3	0.5
CGB5	0.0
CGB7	0.0
CGB8	0.0
CGGBP1	0.06432748538011696
CGN	0.39
CGNL1	0.25
CGREF1	0.0
CGRRF1	0.07386363636363637
CH25H	1.0
CHAC1	0.0
CHAD	0.6561264822134387
CHAF1A	0.11461908030199039
CHAF1B	0.3850267379679144
CHAMP1	1.0
CHAT	0.1388888888888889
CHCHD1	0.9523141654978962
CHCHD10	0.5
CHCHD2	0.040169133192389
CHCHD3	0.10401002506265664
CHCHD4	0.25
CHCHD5	0.3333333333333333
CHCHD6	1.0
CHCHD7	0.0
CHD1	0.37894736842105264
CHD1L	0.689625850340136
CHD2	0.06333333333333334
CHD3	0.08703320297523195
CHD4	0.318075117370892
CHD5	0.6785714285714286
CHD6	0.044444444444444446
CHD7	0.25201612903225806
CHD8	0.14126984126984127
CHD9	0.5212025316455696
CHDH	0.0
CHEK1	0.22305271439811172
CHEK2	0.10615411743960501
CHERP	0.7098039215686275
CHFR	0.1349206349206349
CHGA	0.14285714285714285
CHGB	0.016516516516516516
CHI3L1	0.3055555555555556
CHI3L2	0.0
CHIA	0.0
CHIC2	0.20126639529624604
CHID1	0.0
CHKA	0.34285714285714286
CHKB	0.5454545454545454
CHL1	0.12727272727272726
CHLR1	0.291005291005291
CHM	0.08893216488153197
CHML	0.08204245553643144
CHMP1A	0.30241545893719807
CHMP1B	0.2717391304347826
CHMP2A	0.37445127304653203
CHMP2B	0.373134328358209
CHMP3	0.38917306052855927
CHMP4A	0.43934426229508194
CHMP4B	0.3007518796992481
CHMP4BP1	0.0
CHMP4C	0.4734073641145529
CHMP5	0.43446088794926
CHMP6	0.4974937343358396
CHMP7	0.5155844155844156
CHN1	0.1273469387755102
CHN2	0.1406423034330011
CHODL	0.044444444444444446
CHORDC1	0.33157894736842103
CHP1	0.14102564102564102
CHP2	1.0
CHPF	0.25274725274725274
CHPF2	1.0
CHPT1	0.0
CHRAC1	0.3333333333333333
CHRD	0.19412166780587833
CHRDL1	0.6363636363636364
CHRDL2	0.08571428571428572
CHRFAM7A	0.16666666666666666
CHRM1	0.20711896798853321
CHRM2	0.2793287566742944
CHRM3	0.22598870056497175
CHRM4	0.2527763088313062
CHRM5	0.28721174004192873
CHRNA1	0.42165242165242167
CHRNA10	0.6666666666666666
CHRNA2	0.8
CHRNA3	0.509090909090909
CHRNA4	0.12681159420289856
CHRNA5	0.8666666666666667
CHRNA6	0.6111111111111112
CHRNA7	0.20454545454545456
CHRNA9	0.09090909090909091
CHRNB1	0.3333333333333333
CHRNB2	0.3787878787878788
CHRNB3	0.8571428571428571
CHRNB4	0.3161764705882353
CHRND	0.2727272727272727
CHRNE	0.4666666666666667
CHRNG	0.20634920634920634
CHST1	0.03636363636363636
CHST10	0.0
CHST11	1.0
CHST12	1.0
CHST13	0.75
CHST14	1.0
CHST15	0.38181818181818183
CHST2	0.09523809523809523
CHST3	1.0
CHST4	0.0
CHST5	0.09523809523809523
CHST6	0.05555555555555555
CHST7	1.0
CHST8	1.0
CHST9	0.75
CHSY1	1.0
CHSY3	1.0
CHTF18	0.41025641025641024
CHTF8	0.38095238095238093
CHTOP	0.6815841584158416
CHUK	0.13004484304932734
CHURC1	0.0
CHURC1-FNTB	0.0
CIAO1	0.07765151515151515
CIAO2A	0.04433497536945813
CIAO2B	0.44871794871794873
CIAO3	0.5606060606060606
CIAPIN1	0.16666666666666666
CIART	0.4722222222222222
CIB1	0.02608695652173913
CIB2	0.16666666666666666
CIB3	0.02445842068483578
CIB4	0.0
CIBAR1	0.0
CIC	0.056666666666666664
CIDEA	0.18128654970760233
CIDEB	0.028421052631578948
CIDEC	0.1895424836601307
CIITA	0.2599597585513079
CILK1	0.0
CILP	0.4
CINP	0.05365853658536585
CIPC	0.0
CIR1	0.15942028985507245
CIRBP	0.22510822510822512
CISD2	0.02694235588972431
CISH	0.35555555555555557
CIT	0.2784090909090909
CITED1	0.2934426229508197
CITED2	0.2463002114164905
CITED4	1.0
CIZ1	0.0
CKAP2	0.0
CKAP4	0.01904761904761905
CKAP5	0.46044546850998463
CKB	0.08771929824561403
CKLF	0.0
CKM	0.125
CKMT1A	0.08823529411764706
CKMT1B	0.06060606060606061
CKMT2	0.16333333333333333
CKS1B	0.29638709677419356
CKS2	0.2852852852852853
CLASP1	0.45571386293493427
CLASP2	0.7562166285278413
CLASRP	0.13636363636363635
CLC	1.0
CLCA1	0.01098901098901099
CLCA2	0.01282051282051282
CLCA3P	0.015151515151515152
CLCA4	0.022727272727272728
CLCC1	0.0
CLCF1	0.7142857142857143
CLCN1	0.0
CLCN2	0.38181818181818183
CLCN3	0.0
CLCN5	0.16666666666666666
CLCN6	0.3333333333333333
CLCN7	0.047619047619047616
CLCNKA	0.05194805194805195
CLCNKB	0.0
CLDN1	0.09401709401709402
CLDN10	0.06593406593406594
CLDN11	0.014705882352941176
CLDN12	0.0
CLDN14	0.027777777777777776
CLDN15	0.03571428571428571
CLDN16	0.4
CLDN17	0.1
CLDN18	0.21428571428571427
CLDN19	0.018091361374943465
CLDN2	0.05747126436781609
CLDN20	0.01818181818181818
CLDN22	0.030303030303030304
CLDN23	0.06666666666666667
CLDN24	0.1
CLDN25	0.1
CLDN3	0.20952380952380953
CLDN4	0.04710144927536232
CLDN5	0.02976190476190476
CLDN6	0.10606060606060606
CLDN7	0.028237585199610515
CLDN8	0.09558823529411764
CLDN9	0.02766798418972332
CLDND1	0.0
CLDND2	0.10256410256410256
CLEC10A	0.01107419712070875
CLEC11A	0.0
CLEC12A	0.0
CLEC12B	0.16363636363636364
CLEC14A	0.02564102564102564
CLEC16A	0.0
CLEC17A	0.0761904761904762
CLEC18A	0.3333333333333333
CLEC18C	0.0
CLEC19A	0.0
CLEC1A	0.02197802197802198
CLEC1B	0.6666666666666666
CLEC2A	0.06666666666666667
CLEC2B	0.0
CLEC2D	0.06417112299465241
CLEC3B	0.09090909090909091
CLEC4A	0.0
CLEC4C	0.0
CLEC4D	0.23809523809523808
CLEC4E	0.21818181818181817
CLEC4F	0.0
CLEC4G	0.012096774193548387
CLEC4M	0.23076923076923078
CLEC5A	0.0
CLEC6A	0.8095238095238095
CLEC7A	0.07337662337662337
CLGN	0.3935897435897436
CLHC1	0.18478260869565216
CLIC1	0.017241379310344827
CLIC2	0.3076923076923077
CLIC3	0.0106951871657754
CLIC4	0.15555555555555556
CLIC5	0.23809523809523808
CLIC6	0.3333333333333333
CLINT1	0.23636363636363636
CLIP-170	1.0
CLIP1	0.6561269841269841
CLIP2	0.3
CLIP3	0.5238095238095238
CLIP4	0.0735632183908046
CLK1	0.09358974358974359
CLK2	0.06885245901639345
CLK3	0.0975609756097561
CLK4	0.10606060606060606
CLMN	0.0
CLMP	0.0
CLN3	0.01818181818181818
CLN5	0.0641025641025641
CLN6	0.056666666666666664
CLN8	0.2
CLNK	0.10409745293466224
CLNS1A	0.27936507936507937
CLOCK	0.1830949948927477
CLP1	0.7595754499307799
CLPB	0.0
CLPP	0.06432748538011696
CLPS	0.0
CLPSL2	0.0
CLPTM1	0.0
CLPTM1L	0.0
CLPX	0.0
CLRN1	0.04497354497354497
CLRN2	0.030303030303030304
CLRN3	0.0
CLSPN	0.4987199180747568
CLSTN1	0.08300395256916997
CLSTN2	0.0
CLSTN3	0.03296703296703297
CLTA	0.18385878991939597
CLTB	0.22870646766169153
CLTC	0.1370063383715261
CLTCL1	0.22713166839071966
CLTRN	0.14285714285714285
CLU	0.0741687979539642
CLUAP1	0.572938689217759
CLUH	0.7473684210526316
CLVS1	0.7222222222222222
CLVS2	0.09420289855072464
CMA1	0.10909090909090909
CMAS	0.0
CMC2	0.0
CMC4	0.0
CMIP	0.0
CMKLR1	0.0
CMPK1	0.0
CMPK2	0.0
CMSS1	0.0
CMTM2	0.02564102564102564
CMTM3	0.021538461538461538
CMTM4	0.011695906432748537
CMTM5	0.019438976377952756
CMTM6	0.023715415019762844
CMTM7	0.02608695652173913
CMTM8	0.0
CMTR1	0.0
CMYA5	0.17857142857142858
CNBP	0.1878952122854562
CNDP1	0.0
CNDP2	0.09090909090909091
CNEP1R1	1.0
CNFN	0.10833333333333334
CNGA1	0.2727272727272727
CNGA2	0.5138339920948617
CNGA3	0.4
CNGA4	0.6190476190476191
CNGB1	0.3333333333333333
CNGB3	1.0
CNIH1	0.2677931387608807
CNIH2	0.5924426450742241
CNIH3	0.26101694915254237
CNIH4	0.3
CNKSR1	0.06
CNKSR2	0.19696969696969696
CNKSR3	0.022222222222222223
CNMD	0.0
CNN1	0.20948616600790515
CNN2	0.0
CNN3	0.0
CNNM1	0.3333333333333333
CNNM3	0.09585585585585586
CNNM4	0.0
CNO	0.6
CNOT1	0.2917547568710359
CNOT10	0.7707509881422925
CNOT11	0.6666666666666666
CNOT2	0.1469945355191257
CNOT3	0.31983805668016196
CNOT4	0.4413793103448276
CNOT6	0.48282828282828283
CNOT6L	0.6246153846153846
CNOT7	0.17483363581367212
CNOT8	0.36786786786786785
CNOT9	0.3778801843317972
CNP	0.0
CNPPD1	0.0
CNPY2	0.0
CNPY3	0.37666666666666665
CNPY4	0.6928104575163399
CNR1	0.5443974630021141
CNR2	0.1036036036036036
CNRIP1	0.0
CNST	0.1
CNTF	0.10949788263762855
CNTFR	0.15584415584415584
CNTLN	0.0
CNTN1	0.10510510510510511
CNTN2	0.08974358974358974
CNTN3	0.0
CNTN4	0.0
CNTN5	0.0
CNTN6	0.6666666666666666
CNTNAP1	0.41025641025641024
CNTNAP2	0.044444444444444446
CNTNAP3	0.0
CNTNAP4	0.06666666666666667
CNTRL	0.8250036216137911
CNTROB	0.0
COA1	0.0
COA3	0.0
COA5	0.3333333333333333
COA6	0.0
COA7	0.0
COA8	0.0
COASY	0.0
COBL	0.3333333333333333
COBLL1	0.0
COBRA1	0.5
COCH	0.0
COG1	0.5536941580756014
COG2	0.4820761762509335
COG3	0.47710622710622713
COG4	0.4520595361716857
COG5	0.522020202020202
COG6	0.19941584519897773
COG7	0.48711725168035847
COG8	0.5112871287128713
COIL	0.03264604810996564
COL10A1	0.49014084507042255
COL11A1	0.5612736023694928
COL11A2	0.5079016681299385
COL12A1	0.5958041958041959
COL13A1	0.6267392619479734
COL14A1	0.5092718227046585
COL15A1	0.6631944444444444
COL16A1	0.6938898971566848
COL17A1	0.39789473684210525
COL18A1	0.12775842044134728
COL19A1	0.6895622895622896
COL1A1	0.23096774193548386
COL1A2	0.24699406055338258
COL20A1	0.35714285714285715
COL21A1	1.0
COL22A1	1.0
COL23A1	0.15555555555555556
COL24A1	0.15151515151515152
COL25A1	0.25
COL26A1	0.2857142857142857
COL27A1	0.18181818181818182
COL28A1	1.0
COL2A1	0.3077227722772277
COL3A1	0.33186813186813185
COL4A1	0.38652688798291596
COL4A2	0.3182652210175146
COL4A3	0.39683350357507663
COL4A3BP	0.044444444444444446
COL4A4	0.45107258301498676
COL4A5	0.2287411270462118
COL4A6	0.48977604673807207
COL5A1	0.5194805194805194
COL5A2	0.583173076923077
COL5A3	0.6011904761904762
COL6A1	0.41924398625429554
COL6A2	0.5133181126331812
COL6A3	0.5659649122807018
COL6A5	0.5246305418719212
COL6A6	0.5529100529100529
COL7A1	0.2997707635337683
COL8A1	0.2025811911562467
COL8A2	0.44561815336463223
COL9A1	0.5478489903424056
COL9A2	0.4663063063063063
COL9A3	0.5333333333333333
COLEC10	1.0
COLEC11	1.0
COLEC12	0.0
COLGALT2	0.3333333333333333
COLQ	0.06666666666666667
COMMD1	0.24300822561692126
COMMD10	0.8333333333333334
COMMD2	0.8333333333333334
COMMD3	0.18181818181818182
COMMD3-BMI1	0.4
COMMD4	0.5
COMMD5	1.0
COMMD6	0.3333333333333333
COMMD7	1.0
COMMD8	0.1388888888888889
COMMD9	0.3333333333333333
COMP	0.2793709528214616
COMT	0.04346076458752515
COMTD1	0.0
COP1	0.5310126582278482
COPA	0.43616763565891475
COPB1	0.23769048630927084
COPB2	0.4980392156862745
COPE	0.5596846846846847
COPG	0.3484848484848485
COPG1	0.5153256704980843
COPG2	0.532983508245877
COPRS	1.0
COPS2	0.16042916279462702
COPS3	0.1881046489742142
COPS4	0.20436578171091446
COPS5	0.0847380410022779
COPS6	0.121568547648603
COPS7A	0.22511547637175777
COPS7B	0.22785662488345593
COPS8	0.21840706238111496
COPS9	0.0
COPZ1	0.6155677655677656
COPZ2	0.6383019227108319
COQ10A	1.0
COQ10B	1.0
COQ2	0.0
COQ3	0.10714285714285714
COQ4	0.0
COQ5	0.4
COQ6	0.06666666666666667
COQ7	0.0
COQ8A	0.08923076923076922
COQ8B	1.0
COQ9	0.03276955602536998
CORIN	0.1
CORO1A	0.13836477987421383
CORO1B	0.038461538461538464
CORO1C	0.17777777777777778
CORO2A	0.5
CORO2B	0.06666666666666667
CORO6	0.0
CORO7	0.0
CORT	0.7047619047619048
CORTBP1	1.0
COTL1	0.1
COX1	0.0
COX11	0.7835497835497836
COX14	0.7272727272727273
COX15	0.0
COX16	0.7154150197628458
COX17	0.03333333333333333
COX18	0.9526315789473684
COX19	1.0
COX2	0.0
COX20	0.22415795586527293
COX3	1.0
COX4I1	0.3128964059196617
COX4I2	0.3333333333333333
COX4NB	0.0
COX5A	0.2828014184397163
COX5B	0.1282051282051282
COX6A1	0.6957671957671958
COX6A2	0.0
COX6B1	0.7549857549857549
COX6B2	0.0
COX6C	0.6984126984126984
COX7A1	0.0
COX7A2	0.0
COX7A2L	0.7492877492877493
COX7B	0.8566666666666667
COX7C	0.6068965517241379
COX8A	0.382051282051282
CP	0.06666666666666667
CPA2	0.0
CPA3	0.0
CPA4	0.0
CPAMD8	0.0
CPB1	0.0
CPB2	0.17857142857142858
CPD	0.0
CPE	0.025974025974025976
CPEB1	0.14545454545454545
CPEB2	1.0
CPEB3	0.24444444444444444
CPEB4	1.0
CPLANE1	0.3333333333333333
CPLANE2	0.06666666666666667
CPLX1	0.45883940620782726
CPLX2	0.3181818181818182
CPLX3	1.0
CPLX4	0.029283916723861818
CPM	0.0
CPN1	0.14285714285714285
CPN2	0.3
CPNE1	0.08095238095238096
CPNE2	0.06267806267806268
CPNE3	0.2222222222222222
CPNE4	0.11029411764705882
CPNE5	0.0
CPNE6	0.0380952380952381
CPNE7	0.04497354497354497
CPNE8	0.0
CPOX	0.2
CPPED1	0.0
CPS1	0.14285714285714285
CPSF1	0.6041201290642839
CPSF2	0.6954751131221719
CPSF3	0.695392842451666
CPSF3L	0.0
CPSF4	0.6590386339713852
CPSF6	0.17307692307692307
CPSF7	0.6457364341085271
CPT1A	0.26215644820295986
CPT1B	0.3412698412698413
CPT1C	0.38324420677361853
CPT2	0.45454545454545453
CPTP	0.0
CPXM1	0.0
CPXM2	0.0
CR1	0.36363636363636365
CR1L	0.0
CR2	0.13186813186813187
CRABP1	0.047619047619047616
CRABP2	0.34615384615384615
CRACR2A	0.09446693657219973
CRACR2B	0.009523809523809525
CRADD	0.225177304964539
CRAMP1	0.07142857142857142
CRAT	0.2948717948717949
CRB1	0.8333333333333334
CRB2	0.0
CRB3	0.04233870967741935
CRBN	0.07602339181286549
CRCP	0.5620567375886525
CRCT1	0.2274436090225564
CREB1	0.053466324063643156
CREB3	0.029679631415407692
CREB3L1	0.037425969243019955
CREB3L2	0.13007627293341578
CREB3L3	0.14043583535108958
CREB3L4	0.17439703153988867
CREB5	0.07617239415226884
CREBBP	0.07750506481166072
CREBL2	0.1
CREBRF	0.14545454545454545
CREBZF	0.06666666666666667
CREG1	0.19047619047619047
CRELD1	0.08791208791208792
CRELD2	0.03225806451612903
CREM	0.14113597246127366
CRH	0.16137566137566137
CRHBP	0.16666666666666666
CRHR1	0.29411764705882354
CRHR2	0.15555555555555556
CRIM1	0.0
CRIP1	0.0
CRIP2	0.051470588235294115
CRIP3	0.0
CRIPAK	0.6666666666666666
CRIPT	0.1437908496732026
CRISP2	0.0
CRISP3	0.0
CRK	0.09819897473120719
CRKL	0.14624856054566393
CRLF1	0.5277777777777778
CRLF2	0.175
CRLF3	0.0718954248366013
CRLS1	1.0
CRMP1	0.035868893011750155
CRN	0.4666666666666667
CRNKL1	0.8221884498480243
CRNN	0.0
CROCC	0.0
CROCCP2	0.0
CROP	0.0
CROT	0.4666666666666667
CRP	0.6439728853521957
CRSP9	0.0
CRTAC1	0.16666666666666666
CRTAM	0.0
CRTAP	0.1887141535615171
CRTC1	0.358695652173913
CRTC2	0.21611253196930946
CRTC3	0.27450980392156865
CRX	0.029118404118404117
CRY1	0.14578005115089515
CRY2	0.10642570281124498
CRYAA	0.11255411255411256
CRYAA2	0.4
CRYAB	0.07814207650273224
CRYBA1	0.15217391304347827
CRYBA2	0.07936507936507936
CRYBA4	0.0
CRYBB1	0.022222222222222223
CRYBB2	0.3055555555555556
CRYBB3	0.0
CRYGA	0.0
CRYGB	0.0
CRYGC	0.39285714285714285
CRYGD	1.0
CRYGS	0.5
CRYL1	0.0
CRYM	0.0
CRYZ	0.3333333333333333
CS	0.12087912087912088
CSAD	0.06060606060606061
CSDA	0.06666666666666667
CSDC2	0.0
CSDE1	0.0784313725490196
CSE1L	0.19367588932806323
CSF1	0.16296296296296298
CSF1R	0.16618404118404118
CSF2	0.22235195996663887
CSF2RA	0.21556776556776558
CSF2RB	0.2099737532808399
CSF3	0.1790960451977401
CSF3R	0.161624649859944
CSGALNACT1	0.7777777777777778
CSGALNACT2	0.08735632183908046
CSH1	0.2633889376646181
CSH2	0.23963133640552994
CSHL1	1.0
CSK	0.1722824302134647
CSKMT	0.26666666666666666
CSMD2	0.9
CSN1S1	0.0
CSN2	0.1695906432748538
CSN3	0.1388888888888889
CSNK1A1	0.21951352530541013
CSNK1A1L	0.3673659673659674
CSNK1D	0.17899770183112165
CSNK1E	0.18812255705459588
CSNK1G1	0.2571428571428571
CSNK1G2	0.24677835051546393
CSNK1G3	0.31601731601731603
CSNK2A1	0.046914743287800285
CSNK2A2	0.0739913097454997
CSNK2A3	0.2751322751322751
CSNK2B	0.0374351371386212
CSNK2B-LY6G5B-1072	1.0
CSPG4	0.1808080808080808
CSPG5	0.3068181818181818
CSPP1	0.0
CSRNP1	0.07692307692307693
CSRNP2	0.5
CSRNP3	0.0
CSRP1	0.3076923076923077
CSRP2	0.047619047619047616
CSRP2BP	0.0
CSRP3	0.029411764705882353
CST1	0.10714285714285714
CST2	0.2222222222222222
CST3	0.18181818181818182
CST4	1.0
CST5	0.0
CST6	0.07142857142857142
CST7	0.16666666666666666
CST9L	0.15555555555555556
CSTA	0.3118279569892473
CSTB	0.3333333333333333
CSTF1	0.8784153005464481
CSTF2	0.5220983791005942
CSTF2T	0.7162854216456128
CSTF3	0.8884285113793311
CT45A1	0.21568627450980393
CT45A10	0.19047619047619047
CT45A3	0.3333333333333333
CT45A5	0.2
CT45A7	0.0
CT55	0.06048387096774194
CTAG1A	0.05570745044429255
CTAG1B	0.05420054200542006
CTAG2	0.20333333333333334
CTAGE1	0.0
CTBP1	0.09712602499800971
CTBP2	0.027193854806076608
CTC1	0.4
CTCF	0.04301209131510558
CTCFL	0.13392857142857142
CTDNEP1	0.19230769230769232
CTDP1	0.6989939637826962
CTDSP1	0.06086956521739131
CTDSP2	0.25
CTDSPL	0.4696969696969697
CTDSPL2	0.6666666666666666
CTF1	0.1910204081632653
CTGF	0.27485380116959063
CTH	0.022222222222222223
CTHRC1	0.5769230769230769
CTIF	0.1111111111111111
CTLA4	0.33201581027667987
CTNNA1	0.1407001825120292
CTNNA2	0.28544061302681994
CTNNA3	0.18598946684943365
CTNNAL1	0.44505494505494503
CTNNB1	0.06433153801574855
CTNNBIP1	0.1
CTNNBL1	0.7707482993197279
CTNND1	0.1320959219617938
CTNND2	0.15862068965517243
CTNS	0.0
CTPS	0.0
CTPS1	0.04395604395604396
CTPS2	0.06666666666666667
CTR9	0.372068418268383
CTRB1	0.10714285714285714
CTRB2	0.6666666666666666
CTRC	0.12648221343873517
CTRL	0.16666666666666666
CTSA	0.031462585034013606
CTSB	0.08311688311688312
CTSC	0.4505050505050505
CTSD	0.12429378531073447
CTSE	0.0
CTSF	0.4444444444444444
CTSG	0.07712765957446809
CTSH	0.17846153846153845
CTSK	0.16098484848484848
CTSL	0.20557491289198607
CTSL1	0.015789473684210527
CTSO	0.47619047619047616
CTSS	0.19237588652482268
CTSV	0.30484330484330485
CTSW	0.42857142857142855
CTSZ	0.24206349206349206
CTTN	0.3343167701863354
CTTNBP2	0.038461538461538464
CTTNBP2NL	0.3611111111111111
CTU1	1.0
CTU2	1.0
CTXN3	0.04180790960451977
CUBN	0.13636363636363635
CUEDC1	0.09090909090909091
CUEDC2	0.3333333333333333
CUGBP1	0.0
CUGBP2	0.3333333333333333
CUL1	0.2052540293582639
CUL2	0.49306930693069306
CUL3	0.23738363547280744
CUL4A	0.36742034943473795
CUL4B	0.3970622253065001
CUL5	0.19013035381750465
CUL7	0.49122807017543857
CUL9	0.49523809523809526
CUSTOS	0.0
CUTA	0.0
CUTC	0.05847953216374269
CUX1	0.20634920634920634
CUX2	1.0
CUZD1	0.0
CWC15	0.9399717514124294
CWC22	0.917793436170888
CWC25	0.9212249614791987
CWC27	0.9756116034234643
CWF19L1	0.47619047619047616
CWF19L2	0.08851540616246499
CX3CL1	0.3339382940108893
CX3CR1	0.42828947368421055
CXADR	0.10606060606060606
CXCL1	0.3913347309573725
CXCL10	0.4615819209039548
CXCL11	0.5725900116144018
CXCL12	0.287962962962963
CXCL13	0.7557932263814616
CXCL14	0.7285714285714285
CXCL16	0.13162393162393163
CXCL2	0.4481292517006803
CXCL3	0.5632984901277585
CXCL5	0.4060975609756098
CXCL6	0.8492063492063492
CXCL8	0.1462192393736018
CXCL9	0.13013577852230648
CXCR1	0.25039669946048876
CXCR2	0.22482269503546098
CXCR3	0.3673992673992674
CXCR4	0.16539381670960618
CXCR5	0.42847938144329895
CXCR6	0.4641662685140946
CXORF56	0.0
CXXC1	0.19883040935672514
CXXC4	0.5
CXXC5	0.19696969696969696
CXorf15	0.0
CXorf26	0.0
CXorf27	0.0
CXorf38	0.2
CXorf40A	0.0
CXorf51A	0.0
CXorf51B	0.0
CXorf56	0.16666666666666666
CXorf66	0.21212121212121213
CYB561	0.13006654567453116
CYB561A3	0.039525691699604744
CYB561D1	0.0
CYB561D2	0.015789473684210527
CYB5A	0.4444444444444444
CYB5B	0.058673469387755105
CYB5D2	0.0
CYB5R1	0.05454545454545454
CYB5R2	0.07368421052631578
CYB5R3	0.0662004662004662
CYB5R4	1.0
CYB5RL	1.0
CYBA	0.20853658536585365
CYBB	0.1760204081632653
CYBC1	0.14038461538461539
CYBRD1	0.09803921568627451
CYC1	0.29365079365079366
CYCS	0.11842105263157894
CYFIP1	0.2710204081632653
CYFIP2	0.32562442183163737
CYGB	0.0
CYHR1	0.20512820512820512
CYLC1	0.0
CYLC2	0.09090909090909091
CYLD	0.40606060606060607
CYP11A1	0.25274725274725274
CYP11B1	0.3567251461988304
CYP11B2	0.3202614379084967
CYP17A1	0.15647226173541964
CYP19A1	0.48333333333333334
CYP1A1	0.07965860597439545
CYP1A2	0.10317460317460317
CYP1B1	0.1051693404634581
CYP21A2	0.4678362573099415
CYP24A1	0.16666666666666666
CYP26A1	0.0
CYP26B1	0.0
CYP26C1	0.0
CYP27A1	0.21212121212121213
CYP27B1	0.3333333333333333
CYP27C1	0.0
CYP2A13	0.2450592885375494
CYP2A6	0.29523809523809524
CYP2A7	0.0
CYP2B6	0.0
CYP2C18	0.13968253968253969
CYP2C19	0.14624505928853754
